"X","site_row_id","STATE","county","ADDRESS","CITY","ycoord","xcoord","SITE_DESCRIPTION","service_or_fuel","diesel","twentyfour_hour_flag","car_wash","truckstop_flag","description","PUMP_TECH","POC","HIFCA","ZIPnew","POCAGE","POCGAP","ZIPPOC","HFG","MSA","dist.to.poc","cate.poc.density","cate.poc.age","cate.poc.age.20","cate.poc.intensity","cate.poc.intensity.tot","MSA_POC","MSA_POC.1"
20569,"1-8WY7-395","KY","Kenton","506 COMMONWEALTH AVE","ERLANGER",39.023252,-84.607753,"Cincinnati-Middletown OH-KY-IN","Fuel","N","Y","N","N","URBAN","O",0,1,41018,NA,NA,0,0,1640,14.5975055256615,"(1,5]","(15,140]","(0,15]","(5,Inf]","(8,Inf]",0,0
19420,"1-8WXW-556","FL","Okaloosa","187 JOHN SIMS PKWY","NICEVILLE",30.497491,-86.438932,"Fort Walton Beach-Crestview-Destin FL","Fuel","N","N","N","N","URBAN","O",0,0,32578,NA,NA,0,1,2750,28.1364546542127,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
45285,"1-115X5KU","TX","Harris","13155 FM 1960 RD W","HOUSTON",29.91721,-95.61475,"Houston-Sugar Land-Baytown TX","BOTH","Y","Y","Y","N","URBAN","E",0,1,77065,NA,NA,0,1,3360,5.43125237252962,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
42158,"1-UX57RP","MS","Forrest","208 N 38TH AVE","HATTIESBURG",31.32776,-89.34553,"Hattiesburg MS","Fuel","N","N","N","N","URBAN","O",0,1,39401,NA,NA,0,0,3285,46.6568180915229,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
39285,"1-QYS4RE","LA","Orleans","6711 CHEF MENTEUR HWY","NEW ORLEANS",30.011149,-90.010491,"New Orleans-Metairie-Kenner LA","Fuel","N","N","N","N","URBAN","O",0,0,70126,NA,NA,0,0,5560,17.3413772065083,"(1,5]","(140,Inf]","(0,15]","(-0.0001,0]","(-0.0001,0]",0,0
12409,"1-5496-301","VA","Fairfax","6147 FRANCONIA RD","ALEXANDRIA",38.781287,-77.149935,"Washington-Arlington-Alexandria DC-VA-MD","Fuel","N","N","N","N","URBAN","O",0,1,22310,NA,NA,0,0,8840,42.0120807725357,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",1,1
3551,"1-3UVK-2849","TX","Williamson","3121 WILLIAMS DR","GEORGETOWN",30.664259,-97.692947,"Austin-Round Rock TX","Fuel","Y","N","N","N","URBAN","O",0,0,78628,NA,NA,0,0,640,23.3035626851414,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",1,1
40849,"1-TRJZEB","CA","Los Angeles","44416 DIVISION ST","LANCASTER",34.68999,-118.1303,"Los Angeles-Long Beach-Santa Ana CA","Fuel","N","Y","N","N","URBAN","O",0,0,93535,NA,NA,0,1,4480,19.8305695777564,"(-1e-06,1]","(140,Inf]","(15,140]","(-0.0001,0]","(-0.0001,0]",1,1
13648,"1-5SUP-30","OH","Montgomery","1911 W DOROTHY LN","DAYTON",39.709516,-84.205568,"Dayton OH","Fuel","Y","N","N","N","URBAN","O",0,1,45439,NA,NA,0,0,2000,19.8676245789408,"(-1e-06,1]","(140,Inf]","(0,15]","(-0.0001,0]","(-0.0001,0]",0,0
39151,"1-QWUVNY","NJ","Camden","51 CROSS KEYS RD","SICKLERVILLE",39.739941,-74.984274,"Philadelphia-Camden-Wilmington PA-NJ-DE-","Fuel","Y","Y","N","Y","URBAN","O",0,1,8081,NA,NA,0,0,6160,47.6045099620977,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
37177,"1-NWIESA","CT","Tolland","404 MERROW RD","TOLLAND",41.853246,-72.337961,"Hartford-West Hartford-East Hartford CT","Fuel","N","N","N","N","URBAN","O",0,0,6084,NA,NA,0,0,3280,33.2827402276903,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
37704,"1-P38KFX","OH","Franklin","2570 N HIGH ST","COLUMBUS",40.014708,-83.011417,"Columbus OH","Fuel","N","N","N","N","URBAN","O",0,1,43202,NA,NA,0,0,1840,6.81323529234826,"(1,5]","(0,15]","(0,15]","(0,5]","(0,8]",0,0
66554,"1-3E7SIJL","NJ","Union","361 CENTENNIAL AVE","CRANFORD",40.64796,-74.29343,"New York-Northern New Jersey-Long Island","Fuel","N","N","N","N","URBAN","O",0,1,7016,NA,NA,1,0,5640,1.44444582922034,"(1,5]","(0,15]","(0,15]","(0,5]","(0,8]",0,0
41326,"1-UL4R8E","OH","Preble","306 US ROUTE 35","EATON",39.74708,-84.64558,"RURAL","Fuel","Y","N","N","N","RURAL","O",0,0,45320,NA,NA,0,0,0,37.6425483260924,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
53774,"1-1APMJTR","GA","DeKalb","5517 MEMORIAL DR","STONE MOUNTAIN",33.80059,-84.21282,"Atlanta-Sandy Springs-Marietta GA","Fuel","Y","N","N","N","URBAN","C",0,1,30083,NA,NA,0,0,520,11.9761601411426,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
21883,"1-9Q14-1","IN","Clark","201 N FRANCKE RD","HENRYVILLE",38.540705,-85.773887,"Louisville/Jefferson County KY-IN","Fuel","Y","Y","N","N","URBAN","O",0,0,47126,NA,NA,0,0,4520,33.5019774278015,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
35707,"1-LTF55W","PA","Montgomery","1100 E MAIN ST","NORRISTOWN",40.108527,-75.324792,"Philadelphia-Camden-Wilmington PA-NJ-DE-","Fuel","Y","Y","N","Y","URBAN","O",0,0,19401,NA,NA,0,0,6160,14.0392693791789,"(1,5]","(15,140]","(0,15]","(0,5]","(0,8]",0,0
69128,"1-497BLZ0","CA","Santa Cruz","904 MISSION ST","SANTA CRUZ",36.97228,-122.0356,"Santa Cruz-Watsonville CA","Fuel","N","N","N","N","URBAN","C",0,1,95060,NA,NA,0,0,7485,39.5307449335732,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
21398,"1-9H2N-23","TX","Tarrant","9501 HWY 377 S","FORT WORTH",32.669611,-97.47302,"Dallas-Fort Worth-Arlington TX","Fuel","Y","Y","N","Y","URBAN","O",0,1,76126,NA,NA,0,0,2800,10.0158853862457,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
50200,"1-1AKO3Q7","CA","Los Angeles","21700 S VERMONT AVE","TORRANCE",33.83161,-118.2903,"Los Angeles-Long Beach-Santa Ana CA","Fuel","N","Y","N","N","URBAN","O",0,0,90502,NA,NA,0,1,4480,3.50238808271229,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
51712,"1-1APGY20","TX","Grimes","12161 HWY 105 E","PLANTERSVILLE",30.30345,-95.86017,"RURAL","Fuel","Y","N","N","N","RURAL","C",0,0,77363,NA,NA,0,0,0,28.7379786805112,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
27457,"1-C0FU-76","AZ","Maricopa","5060 E WARNER RD","PHOENIX",33.333897,-111.977245,"Phoenix-Mesa-Scottsdale AZ","Fuel","Y","Y","N","N","URBAN","O",0,1,85044,NA,NA,0,0,6200,5.34837316089097,"(1,5]","(15,140]","(15,140]","(0,5]","(0,8]",0,0
14460,"1-6G30-35","MO","Jefferson","5602 HWY 30","HIGH RIDGE",38.472449,-90.526873,"St. Louis MO-IL","Fuel","N","Y","N","N","URBAN","O",0,1,63049,NA,NA,0,0,7040,12.8176586113863,"(1,5]","(15,140]","(15,140]","(5,Inf]","(8,Inf]",0,0
26876,"1-BVHB-1","NC","McDowell","570 BAT CAVE RD","OLD FORT",35.619186,-82.177466,"RURAL","Fuel","Y","Y","N","N","RURAL","O",0,1,28762,NA,NA,0,0,0,41.5288641273673,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
38343,"1-PK6GON","TN","Blount","2902 E LAMAR ALEXANDER PKWY","MARYVILLE",35.756405,-83.92075,"Knoxville TN","Fuel","Y","N","N","N","URBAN","O",0,1,37804,NA,NA,0,0,3840,21.1252611407811,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
47295,"1-15UZYQ9","NC","Iredell","1105 MECKLENBURG HWY","MOORESVILLE",35.56151,-80.83259,"RURAL","Fuel","Y","Y","N","Y","RURAL","O",0,0,28115,NA,NA,0,0,0,2.62836178533472,"(-1e-06,1]","(15,140]","(15,140]","(0,5]","(0,8]",0,0
20811,"1-94NE-3","IN","Vanderburgh","600 N BURKHARDT RD","EVANSVILLE",37.982367,-87.47414,"Evansville IN-KY","Fuel","N","Y","N","N","URBAN","O",0,0,47715,NA,NA,0,0,2440,43.4949185449627,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
44655,"1-ZW6KMA","TX","Harris","1503 GEARS RD","HOUSTON",29.94601,-95.44527,"Houston-Sugar Land-Baytown TX","Fuel","Y","N","N","N","URBAN","O",0,1,77067,NA,NA,0,1,3360,4.03448517024985,"(5,Inf]",NA,NA,"(5,Inf]","(8,Inf]",1,1
18232,"1-8WXK-618","NY","Nassau","39 JERICHO TPKE","JERICHO",40.777463,-73.565173,"New York-Northern New Jersey-Long Island","Fuel","N","Y","N","N","URBAN","O",0,1,11753,NA,NA,0,0,5380,26.1780602548389,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
38013,"1-PDTX1F","FL","Hillsborough","7202 E FOWLER AVE","TAMPA",28.054453,-82.368513,"Tampa-St. Petersburg-Clearwater FL","Fuel","N","Y","N","N","URBAN","O",0,1,33617,NA,NA,0,1,8280,6.47402836046151,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
53514,"1-1APLRRN","TX","Henderson","4753 STATE HWY 198","MALAKOFF",32.22206,-96.03151,"Athens TX","Fuel","N","N","N","N","URBAN","C",0,1,75148,NA,NA,0,0,1920,16.9597489181466,"(1,5]","(140,Inf]","(0,15]","(-0.0001,0]","(-0.0001,0]",1,1
40885,"1-TSVX7R","WI","Sheboygan","1166 FOND DU LAC AVE","SHEBOYGAN FALLS",43.73335,-87.82577,"Sheboygan WI","Fuel","N","N","N","N","URBAN","O",0,0,53085,NA,NA,0,0,7620,45.3119387494342,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
18246,"1-8WXK-953","NC","Durham","1922 W MAIN ST","DURHAM",36.006563,-78.921958,"Durham-Chapel Hill NC","Fuel","N","Y","N","N","URBAN","O",0,1,27705,NA,NA,0,0,6640,18.8301047107564,"(1,5]","(140,Inf]","(0,15]","(-0.0001,0]","(-0.0001,0]",0,0
35495,"1-LGP2UH","UT","Tooele","1 HWY 80 EXIT 70","GRANTSVILLE",40.598023,-112.45045,"RURAL","Fuel","Y","Y","N","Y","RURAL","O",0,0,84029,NA,NA,0,0,0,41.5837256913876,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
56645,"1-1DG1GQO","CA","Riverside","24840 SUNNYMEAD BLVD","MORENO VALLEY",33.93917,-117.2293,"Riverside-San Bernardino-Ontario CA","BOTH","Y","Y","Y","Y","URBAN","C",0,1,92553,NA,NA,0,1,6780,14.2654375084972,"(1,5]","(15,140]","(0,15]","(0,5]","(0,8]",0,0
26060,"1-BEPK-4","SC","Pickens","2904 PELZER HWY","EASLEY",34.770608,-82.574824,"Greenville-Mauldin-Easley SC","Fuel","Y","N","N","N","URBAN","O",0,0,29642,NA,NA,0,0,3160,17.3030355629187,"(-1e-06,1]","(140,Inf]","(15,140]","(-0.0001,0]","(-0.0001,0]",0,0
58407,"1-1HH9UHR","TX","Dallas","7505 N MACARTHUR BLVD","IRVING",32.90868,-96.95883,"Dallas-Fort Worth-Arlington TX","BOTH","N","Y","N","N","URBAN","O",0,1,75063,NA,NA,0,0,1920,5.77469783394928,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
35715,"1-LU3IFZ","NY","Suffolk","1212 E MAIN ST","RIVERHEAD",40.930794,-72.649397,"New York-Northern New Jersey-Long Island","Fuel","Y","N","N","N","URBAN","O",0,1,11901,NA,NA,0,0,5380,43.8037903450185,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
64987,"1-2YGZFPM","TX","Chambers","45950 INTERSTATE 10","WINNIE",29.83311,-94.38382,"Houston-Sugar Land-Baytown TX","Fuel","Y","Y","N","Y","URBAN","O",0,0,77665,NA,NA,0,0,3360,23.9678445869395,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",1,1
50029,"1-1AERBCF","NY","Nassau","125 W SUNRISE HWY","FREEPORT",40.65669,-73.58675,"New York-Northern New Jersey-Long Island","Fuel","Y","Y","N","Y","URBAN","O",0,1,11520,NA,NA,0,0,5380,21.7280093563809,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
12951,"1-5B5G-516","VA","Norfolk City","975 E LITTLE CREEK RD R","NORFOLK",36.914706,-76.242419,"Virginia Beach-Norfolk-Newport News VA-N","Fuel","Y","Y","N","Y","URBAN","O",0,0,23518,NA,NA,0,0,5720,36.4653287085131,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
37833,"1-PCPN2Y","MI","Wayne","231 E 8 MILE RD","HIGHLAND PARK",42.446882,-83.101309,"Detroit-Warren-Livonia MI","Fuel","Y","N","N","N","URBAN","O",0,1,48203,NA,NA,0,0,2160,6.88752662056772,"(1,5]","(0,15]","(0,15]","(0,5]","(0,8]",0,0
64302,"1-2TR3XQ6","MS","Jasper","2826 HWY 15","BAY SPRINGS",31.97635,-89.2884,"RURAL","Fuel","Y","N","N","Y","RURAL","C",0,0,39422,NA,NA,0,0,0,35.1308151411434,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
34312,"1-JU9K0B","FL","Orange","6905 MUNICIPAL DR","ORLANDO",28.461917,-81.452246,"Orlando-Kissimmee FL","Fuel","N","N","N","N","URBAN","E",0,1,32819,NA,NA,0,1,5960,5.16902983132799,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
35926,"1-M7GY1F","IL","Cook","3401 S CALIFORNIA AVE","CHICAGO",41.832049,-87.694748,"Chicago-Naperville-Joliet IL-IN-WI","Fuel","Y","Y","N","N","URBAN","O",0,1,60608,NA,NA,0,0,1600,9.74903719884033,"(-1e-06,1]","(15,140]","(15,140]","(0,5]","(0,8]",0,0
67114,"1-3IHPJQM","TX","Hays","1095 WINDY HILL RD","KYLE",30.03201,-97.8296,"Austin-Round Rock TX","Fuel","N","N","N","N","URBAN","O",0,0,78640,NA,NA,1,0,640,2.09312551339323,"(5,Inf]","(0,15]","(0,15]","(0,5]","(0,8]",1,1
36489,"1-MW7CB7","IN","Greene","1543 N STATE RD 45","SOLSBERRY",39.04422,-86.711807,"RURAL","Fuel","Y","Y","N","N","RURAL","O",0,0,47459,NA,NA,0,0,0,27.358822941393,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
17771,"1-8LR7-35","RI","Providence","852 PARK AVE","WOONSOCKET",41.991623,-71.514535,"Providence-New Bedford-Fall River RI-MA","Fuel","N","N","N","N","URBAN","O",0,1,2895,NA,NA,0,0,6480,33.2442568195973,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
15827,"1-7IIC-2","RI","Providence","173 DANIELSON PK","FOSTER",41.802965,-71.77498,"Providence-New Bedford-Fall River RI-MA","Fuel","Y","N","N","Y","URBAN","O",0,1,2825,NA,NA,0,0,6480,32.3368790240561,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
64371,"1-2UAGUND","IN","Putnam","605 S BLOOMINGTON ST","GREENCASTLE",39.63584,-86.85343,"RURAL","Fuel","N","N","N","N","RURAL","O",0,0,46135,NA,NA,0,0,0,39.6363965422633,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
27821,"1-C34N-40","FL","Miami-Dade","5851 NW177 ST","HIALEAH",25.941464,-80.316225,"Miami-Fort Lauderdale-Pompano Beach FL","Fuel","Y","N","N","N","URBAN","O",0,1,33015,NA,NA,0,1,5000,5.10936172605177,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",0,0
37894,"1-PDTIQH","FL","Sarasota","2000 N WASHINGTON BLVD","SARASOTA",27.355255,-82.530366,"Bradenton-Sarasota-Venice FL","Fuel","N","N","N","N","URBAN","O",0,0,34234,NA,NA,0,1,7510,5.64733533585976,"(1,5]","(0,15]","(0,15]","(0,5]","(8,Inf]",0,0
61958,"1-2COYNKT","GA","Gwinnett","3585 LEE RD","SNELLVILLE",33.78303,-84.01126,"Atlanta-Sandy Springs-Marietta GA","Fuel","Y","N","N","N","URBAN","C",0,1,30039,NA,NA,1,0,520,8.36436057036687,"(1,5]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
13587,"1-5RSQ-5","CA","Riverside","2740 HAMNER AVE","NORCO",33.921717,-117.559337,"Riverside-San Bernardino-Ontario CA","Fuel","Y","Y","N","Y","URBAN","E",0,1,92860,NA,NA,2,1,6780,2.63920796392933,"(5,Inf]","(15,140]","(0,15]","(5,Inf]","(8,Inf]",0,0
68407,"1-3XFGTBB","FL","Broward","1480 SW 26TH AVE","POMPANO BEACH",26.21111,-80.15805,"Miami-Fort Lauderdale-Pompano Beach FL","Fuel","N","N","N","N","URBAN","O",0,1,33069,NA,NA,0,1,2680,22.3103657590445,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
46737,"1-14IRDJ9","TX","Harris","12300 VETERANS MEMORIAL DR","HOUSTON",29.96436,-95.48052,"Houston-Sugar Land-Baytown TX","Fuel","Y","Y","N","N","URBAN","O",0,1,77014,NA,NA,0,1,3360,3.75810633792524,"(5,Inf]",NA,NA,"(5,Inf]","(8,Inf]",1,1
38369,"1-PLCZ4B","NY","Suffolk","755 DEER PARK AVE","NORTH BABYLON",40.720203,-73.322375,"New York-Northern New Jersey-Long Island","Fuel","Y","N","N","N","URBAN","O",0,1,11703,NA,NA,0,0,5380,44.2679930098983,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
43397,"1-XE2MGL","TX","Fort Bend","14009 FM 1464 RD","SUGAR LAND",29.61247,-95.68368,"Houston-Sugar Land-Baytown TX","Fuel","Y","Y","N","N","URBAN","O",0,1,77498,NA,NA,1,0,3360,2.57570644138943,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
56242,"1-1CGJ5ZU","TX","Bowie","900 N MCCOY BLVD","NEW BOSTON",33.47334,-94.40914,"Texarkana TX-Texarkana AR","BOTH","Y","Y","N","Y","URBAN","E",0,0,75570,NA,NA,0,0,8360,39.7970713128394,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
51676,"1-1APH35K","TX","Harris","1369 UNDERWOOD RD","LA PORTE",29.6865,-95.08798,"Houston-Sugar Land-Baytown TX","Fuel","Y","Y","N","Y","URBAN","C",0,1,77571,NA,NA,1,0,3360,3.46687059284598,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
57483,"1-1FDJYX5","CA","San Diego","30351 HWY 78","SANTA YSABEL",33.10944,-116.673,"San Diego-Carlsbad-San Marcos CA","Fuel","N","Y","N","N","URBAN","O",0,1,92070,NA,NA,0,0,7320,31.6940963943719,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
49139,"1-19ZQBUG","CO","Arapahoe","14491 E COLFAX AVE","AURORA",39.74028,-104.8196,"Denver-Aurora-Broomfield CO","BOTH","Y","Y","Y","N","URBAN","E",0,1,80011,NA,NA,1,0,2080,1.73690470881708,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",0,0
27724,"1-C27R-564","OH","Perry","254 E BRDWAY ST","NEW LEXINGTON",39.719903,-82.20656,"RURAL","Fuel","Y","Y","N","N","RURAL","O",0,0,43764,NA,NA,0,0,0,27.098870853306,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
11778,"1-53ZY-1043","FL","Brevard","198 HWY A1A","SATELLITE BEACH",28.208696,-80.597307,"Palm Bay-Melbourne-Titusville FL","Fuel","N","Y","N","N","URBAN","O",0,1,32937,NA,NA,0,1,4900,10.4919528747633,"(1,5]","(15,140]","(15,140]","(5,Inf]","(8,Inf]",1,1
29532,"1-I0BJXK","TX","Titus","1201 W FERGUSON RD","MOUNT PLEASANT",33.156756,-94.979173,"RURAL","Fuel","Y","N","N","N","RURAL","O",0,0,75455,NA,NA,0,0,0,25.3503453340303,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
62444,"1-2HJD9OA","WI","Rock","2760 S PRAIRIE AVE","BELOIT",42.54593,-89.0116,"Janesville WI","Fuel","N","N","N","N","URBAN","O",0,1,53511,NA,NA,0,0,3620,10.1215765274182,"(1,5]","(0,15]","(0,15]","(0,5]","(8,Inf]",0,0
10972,"1-4V38-26","CA","Riverside","3950 TYLER ST","RIVERSIDE",33.914926,-117.463883,"Riverside-San Bernardino-Ontario CA","Fuel","Y","Y","N","Y","URBAN","O",0,1,92503,NA,NA,0,1,6780,9.2117109737646,"(5,Inf]","(15,140]","(0,15]","(5,Inf]","(8,Inf]",0,0
45287,"1-115XCOI","TX","Harris","2306 NORTHPARK DR","KINGWOOD",30.06848,-95.21039,"Houston-Sugar Land-Baytown TX","BOTH","Y","Y","Y","N","URBAN","E",0,1,77339,NA,NA,1,0,3360,5.98234275841783,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
19672,"1-8WXZ-254","NY","Richmond","1098 RICHMOND RD","STATEN ISLAND",40.599983,-74.092031,"New York-Northern New Jersey-Long Island","Fuel","N","Y","N","N","URBAN","O",0,1,10304,NA,NA,0,0,5600,12.2912575490351,"(1,5]","(15,140]","(0,15]","(0,5]","(0,8]",0,0
36859,"1-NH1CCZ","CA","Shasta","1279 PINE ST","REDDING",40.586904,-122.390482,"Redding CA","Fuel","Y","N","N","N","URBAN","O",0,1,96001,NA,NA,0,0,6690,3.22908730789555,"(1,5]","(15,140]","(15,140]","(5,Inf]","(8,Inf]",0,0
945,"1-3UVC-538","NY","Suffolk","1050 UDALL RD","BAY SHORE",40.739626,-73.295293,"New York-Northern New Jersey-Long Island","BOTH","Y","Y","Y","N","URBAN","O",0,1,11706,NA,NA,0,0,5380,46.8251414456773,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
30549,"1-IABLJD","NC","Mecklenburg","4921 E INDEPENDENCE BLVD","CHARLOTTE",35.19093,-80.762762,"Charlotte-Gastonia-Concord NC-SC","Fuel","Y","Y","N","N","URBAN","O",0,1,28212,NA,NA,0,0,1520,11.1052738193757,"(1,5]","(15,140]","(15,140]","(0,5]","(8,Inf]",0,0
49729,"1-1AC1FEZ","FL","Orange","5365 INTERNATIONAL DR","ORLANDO",28.46315,-81.45092,"Orlando-Kissimmee FL","BOTH","Y","Y","N","Y","URBAN","O",0,1,32819,NA,NA,0,1,5960,5.28399233740061,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
49198,"1-1A3RX6W","SC","Spartanburg","2798 E MAIN ST","SPARTANBURG",34.98094,-81.86781,"Spartanburg SC","BOTH","Y","Y","Y","Y","URBAN","O",0,0,29307,NA,NA,0,0,3160,5.0859487447381,"(-1e-06,1]","(0,15]","(0,15]","(0,5]","(0,8]",0,0
67435,"1-3JDIURH","PA","Berks","4801 5TH ST HWY","TEMPLE",40.40589,-75.92783,"Reading PA","Fuel","N","Y","N","N","URBAN","O",0,0,19560,NA,NA,0,0,6680,43.2810796453633,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
30613,"1-IAD24T","CA","Santa Clara","1705 BERRYESSA RD","SAN JOSE",37.373175,-121.874025,"San Jose-Sunnyvale-Santa Clara CA","BOTH","Y","Y","Y","Y","URBAN","O",0,1,95133,NA,NA,0,0,7400,3.15107809381478,"(1,5]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",0,0
19740,"1-8WXZ-596","FL","Duval","5077 J TURNER BUTLER BLVD","JACKSONVILLE",30.244839,-81.599364,"Jacksonville FL","Fuel","Y","Y","N","Y","URBAN","O",0,1,32216,NA,NA,1,1,3600,3.67689975357081,"(5,Inf]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",0,0
8322,"1-40CB-4239","TX","Limestone","1410 E MILAM ST","MEXIA",31.685602,-96.457994,"RURAL","Fuel","Y","N","N","N","RURAL","O",0,0,76667,NA,NA,0,0,0,45.1867991814246,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
17715,"1-8KSR-2","PA","Chester","1417 S HANOVER ST","POTTSTOWN",40.207609,-75.660321,"Philadelphia-Camden-Wilmington PA-NJ-DE-","Fuel","N","Y","N","N","URBAN","O",0,1,19465,NA,NA,0,0,6160,19.912921312679,"(-1e-06,1]","(140,Inf]","(15,140]","(-0.0001,0]","(-0.0001,0]",0,0
34746,"1-KELGA5","TX","Collin","1700 US HWY 75IN RD","ANNA",33.346167,-96.547035,"Dallas-Fort Worth-Arlington TX","BOTH","Y","Y","N","Y","URBAN","O",0,1,75409,NA,NA,0,0,1920,17.3407137916698,"(1,5]","(140,Inf]","(0,15]","(-0.0001,0]","(-0.0001,0]",1,1
50576,"1-1APEICG","CA","Los Angeles","106 S GAFFEY ST","SAN PEDRO",33.74301,-118.2923,"Los Angeles-Long Beach-Santa Ana CA","Fuel","Y","Y","N","Y","URBAN","C",0,0,90731,NA,NA,0,1,4480,7.30041666793514,"(1,5]","(0,15]","(0,15]","(5,Inf]","(8,Inf]",1,1
61920,"1-2CLSN31","MA","Suffolk","64 PLEASANT ST","DORCHESTER",42.3141,-71.05978,"Boston-Cambridge-Quincy MA-NH","Fuel","N","N","N","N","URBAN","O",0,1,2125,NA,NA,0,0,1120,40.7903015944865,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",0,0
65842,"1-36CKHBU","NV","Clark","3685 N MOAPA VLY","LOGANDALE",36.59533,-114.4897,"Las Vegas-Paradise NV","BOTH","Y","Y","Y","Y","URBAN","O",0,1,89021,NA,NA,0,0,4120,43.7101446990203,"(-1e-06,1]","(140,Inf]","(140,Inf]","(-0.0001,0]","(-0.0001,0]",1,1
31800,"1-IAR8CD","VA","Henrico","LAKESIDE","HENRICO",37.623353,-77.492662,"Richmond VA","BOTH","Y","Y","Y","N","URBAN","E",0,1,23228,NA,NA,0,0,6760,8.41932605479074,"(-1e-06,1]","(0,15]","(0,15]","(0,5]","(0,8]",0,0
